survey_id,Comments,Subspecies,Age,Sex,Photographer,Location,Colour Morph,Image Usable?,state,latitude,longitude,direct_link,visible_link,search_name,search_query,search_result_rank,search_result_id
3671,Location on website,U.a. cinnamonum,Adult,Female,Ron Reznick,"{""latitude"":44.9449694,""longitude"":-110.43976750000002}",Black,yes,Wyoming,44.9449694,-110.4397675,http://www.digital-images.net/Images/YellowstoneNP/Bears/BlackBear_2/BlackBear_ElkCreek_8403.jpg,http://www.digital-images.net/Gallery/Wildlife/Yellowstone/BlackBear/BlackBear-2/blackbear-2.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",55,4218
3672,Emailed photographer - bounced,U.a. americanus,Adult,,George McCarthy,"{""latitude"":64.2008413,""longitude"":-149.4936733}",Black,no,Alaska,64.2008413,-149.4936733,http://ichef.bbci.co.uk/naturelibrary/images/ic/credit/640x395/a/am/american_black_bear/american_black_bear_1.jpg,http://www.bbc.co.uk/nature/life/American_Black_Bear,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",56,4219
3673,Non-black female and 2 juveniles (1 black 1 brown - need to add!); No exact location in BC; Emailed photographer info@rkpress.com for exact location - hasn't replied,U.a. altifrontalis,Adult,Female,Rolf Kopfle,"{""latitude"":53.7266683,""longitude"":-127.64762059999998}",Non-black,no,British Columbia,53.7266683,-127.6476206,http://cdn1.arkive.org/media/30/30158F29-E072-4976-AEC1-62B5820BF0C3/Presentation.Large/American-black-bear-cinnamon-morph-female-with-cinnamon-and-black-cubs.jpg,http://www.arkive.org/american-black-bear/ursus-americanus/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",57,4220
3674,Location on website,U.a. cinnamonum,Adult,,McKenzies Trailswest,"{""latitude"":52.189315,""longitude"":-116.47904}",Black,yes,Alberta,52.189315,-116.47904,http://storage.wildobs.com/mountain_trails/photos/IMG_0372.JPG,http://wildobs.com/mountain_trails/12593-Black-bear-in-the-yard,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",58,4221
3675,Cropped from original; Emailed photographer mark@markhamblin.com for exact location in YNP - hasn't replied,U.a. cinnamonum,Adult,,Mark Hamblin,"{""latitude"":44.427963,""longitude"":-110.58845500000001}",Black,yes,Wyoming,44.427963,-110.588455,http://a.abcnews.com/images/US/gty_black_bear_wy_140414_16x9_992.jpg,http://abcnews.go.com/US/survive-bear-attack/story?id%3D23317682,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",59,4222
3676,Not in W North America; Website shows 3 cubs (black) with black female - same as prev. photo 3668,U.a. americanus,Juvenile,,Brian Shults,"{""latitude"":35.611931,""longitude"":-83.54965700000002}",Black,no,Tennessee,35.611931,-83.549657,http://i.dailymail.co.uk/i/pix/2012/06/20/article-0-13B26BB9000005DC-684_964x791.jpg,http://www.dailymail.co.uk/news/article-2162010/Whos-bringing-picnic-Black-bear-cubs-WERE-surprise-met-photographer-The-Great-Smoky-Mountains-national-park.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",60,4223
3677,Cannot find photographer/location,,,,,,,no,,,,http://www.bearsoftheworld.net/images/bears/black_bear_fr.jpg,http://www.bearsoftheworld.net/american_black_bears.asp,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",61,4224
3678,Emailed www.photoscanada.com/thankyou.html - replied,U.a. altifrontalis,Adult,,Bill McComish,"{""latitude"":50.1061097,""longitude"":-123.12080379999998}",Black,yes,British Columbia,50.1061097,-123.1208038,http://www.photoscanada.com/gallery/albums/black_bears/black_bear_callahan_valley_01.jpg,http://www.photoscanada.com/gallery/black_bears,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",62,4225
3679,Duplicate image,,,,Steve Hillebrand,"{""latitude"":35.79276,""longitude"":-75.87663299999997}",Black,no,North Carolina,35.79276,-75.876633,http://www.discoverruidoso.com/media/black-bear_62702_36737-800x600.jpg,http://www.discoverruidoso.com/Black-Bear,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",64,4227
3680,LHS juvenile; 2 brown juveniles - added separately; Emailed photographer info@donjohnstonphotos.com - replied with location,U.a. cinnamonum,Juvenile,,Don Johnston,"{""latitude"":52.811817134044254,""longitude"":-118.0410286115723}",Non-black,yes,Alberta,52.81181713,-118.0410286,http://onebigphoto.com/uploads/2013/05/black-bear-cubs-climbing-a-tree.jpg,http://onebigphoto.com/black-bear-cubs-climbing-a-tree/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",65,4228
3681,Captive bear at Woburn Safari Park,,Adult,,"Karen Abeyasekere, U.S. Air Force","{""latitude"":52.011616,""longitude"":-0.583152000000041}",Black,no,,52.011616,-0.583152,http://upload.wikimedia.org/wikipedia/commons/7/7a/Black_bear_at_Woburn_Safari_Park.jpg,http://commons.wikimedia.org/wiki/File:Black_bear_at_Woburn_Safari_Park.jpg,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",66,4229
3682,Cannot find original photographer,,,,Unknown,,Black,no,,,,http://www.lpzoo.org/sites/default/files/imagesfacts/black_bear.jpg,http://www.lpzoo.org/animals/factsheet/black-bear,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",67,4230
3683,Captive bear at Yellowstone Bear World; emailed to find original location - haven't replied,,Adult,,David Ba_ina,"{""latitude"":43.738734,""longitude"":-111.86548900000003}",Black,no,Idaho,43.738734,-111.865489,http://a-z-animals.com/media/animals/images/original/black_bear5.jpg,http://a-z-animals.com/animals/black-bear/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",68,4231
3684,Emailed webmaster@firstpeople.us - do not know,,Juvenile,,Unknown,,Black,no,,,,http://www.firstpeople.us/pictures/bear/1024x768/Black-Bear-Cub-in-Wildflowers-1024x768.jpg,http://www.firstpeople.us/pictures/bear/black-bear-cub-in-wildflowers.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",69,4232
3685,Wrong species,,Juvenile,,,,,no,,,,http://www.animalsw.com/bulkupload/Bears/part3/Young%20Black%20Bear.jpg,http://www.animalsw.com/wallpaper/Young-Black-Bear/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",70,4233
3686,Not in W North America; Emailed webmaster@firstpeople.us - do not know exact location,U.a. americanus,Juvenile,,,"{""latitude"":46.729553,""longitude"":-94.68589980000002}",Black,no,Minnesota,46.729553,-94.6858998,http://www.firstpeople.us/pictures/bear/1600x1200/Im_All_Ears_American_Black_Bear_Cub_Minnesota-1600x1200.jpg,http://www.firstpeople.us/pictures/bear/Im-All-Ears-American-Black-Bear-Cub-Minnesota-1600x1200.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",71,4234
3687,Location from www.flickr.com/photos/40772067@N08/7006870893,U.a. cinnamonum,Adult,,Echo Valley Ranch,"{""latitude"":51.2428843807003,""longitude"":-121.99921799999998}",Black,yes,British Columbia,51.24288438,-121.999218,http://bib.ge/img_animal/18285067black%20bear.jpg,http://bib.ge/bear/open.php?id=1118,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",72,4235
3688,Not in W North America,U.a. americanus,Adult,,Ohio Department of Natural Resources,"{""latitude"":40.4172871,""longitude"":-82.90712300000001}",Black,no,Ohio,40.4172871,-82.907123,https://naturalunseenhazards.files.wordpress.com/2013/05/black-bear-photo-by-ohio-department-of-natural-resources.jpg,https://naturalunseenhazards.wordpress.com/2013/05/13/canadian-has-300-stitches-after-black-bear-attack-coyotes-snatch-dogs-and-confront-people-in-california-municipal-park-california-park-ranger-attacked-by-mountain-lion-in-redwood-national-park-r/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",73,4236
3689,Not in W North America; Location from article/website; subspecies U.a. floridanus,,Adult,Male,"Video courtesy Cindy Bennett, FWC","{""latitude"":28.983446437647675,""longitude"":-81.54671567993165}",Black,no,Florida,28.98344644,-81.54671568,http://a57.foxnews.com/global.fncstatic.com/static/managed/img/Scitech/876/493/giant%252520black%252520bear%2525201.jpg%253Fve%253D1%2526tl%253D1,http://www.foxnews.com/science/2013/05/28/wildlife-officials-capture-largest-black-bear-in-florida-history/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",74,4237
3690,Not in W North America; 2 juveniles (black); emailed philippe_henry@hotmail.com - replied,U.a. americanus,Juvenile,,Philippe Henry / gettyimages.com,"{""latitude"":46.201457739911426,""longitude"":-82.08156105168456}",Black,no,Ontario,46.20145774,-82.08156105,http://cdn2.arkive.org/media/FC/FC2BA6D4-B3EB-449F-9B41-E2697E0A08E3/Presentation.Large/American-black-bear-cubs-play-fighting.jpg,http://www.arkive.org/american-black-bear/ursus-americanus/photos.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",75,4238
3691,Not in W North America; Location from commons.wikimedia.org/wiki/File:52bear.jpg,U.a. americanus,Adult,,National Park Service,"{""latitude"":35.5834272,""longitude"":-83.50821880000001}",Black,no,Tennessee,35.5834272,-83.5082188,http://heraldnewstn.com/wp-content/uploads/2012/04/black-bear.jpg,http://heraldnewstn.com/2012/04/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",76,4239
3692,Not in W North America; Captive bear; location found on flickr.com/photos/tammyjq41/4050622783/in/photostream/; emailed North Carolina zoo to find original location - replied,U.a. americanus,Adult,,Tammy,"{""latitude"":35.65655368047006,""longitude"":-82.6115363125}",Black,no,North Carolina,35.65655368,-82.61153631,http://www.animalhdwalls.com/wallpapers/1/american-black-bear-234-1920x1200.jpg,http://www.animalhdwalls.com/american-black-bear-234/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",77,4240
3693,Duplicate image,,,,,,,no,,,,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Ursus_americanus_PO_4.ogv/1280px--Ursus_americanus_PO_4.ogv.jpg,http://commons.wikimedia.org/wiki/File:Ursus_americanus_PO_4.ogv,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",78,4241
3694,Captive bear at Garlyn zoo - same individual as prev. photo? Check if Fuzzy?,,Adult,,,"{""latitude"":46.088202,""longitude"":-85.31771000000003}",Black,no,Michigan,46.088202,-85.31771,http://www.garlynzoo.com/images/Black-Bear-3.jpg,http://www.garlynzoo.com/black%2520bear.php,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",79,4242
3695,"Dead individual; ""Coastal"" BC - no exact location; Emailed borrego@telus.net - hasn't replied",,Adult,,Unknown,"{""latitude"":53.7266683,""longitude"":-127.64762059999998}",Black,no,British Columbia,53.7266683,-127.6476206,http://www.bchuntingadventure.com/sites/all/themes/bchuntingadventure/images/bear5.jpg,http://www.bchuntingadventure.com/black-bear-hunt.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",80,4243
3696,Not in W North America; Female (already added) and black LHS juvenile - added second cub separately; by Sam Jamke,U.a. americanus,Juvenile,Female,Sam Jamke,"{""latitude"":44.29056370206287,""longitude"":-71.2798316826782}",Black,no,New Hampshire,44.2905637,-71.27983168,"http://amc-nh.org/resources/guides/mammals/images/Ursus%20americanus_North%20American%20black%20bear_primary_3_Mt.%20Washington%20Auto%20Rd.,%20NH_20090613_Sam%20Jamke_IMG2684.jpg",http://amc-nh.org/resources/guides/mammals/species-gallery.php?Species=Ursus americanus,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",81,4244
3697,Cannot find photographer's email,,Adult,,Mongo,,Black,no,,,,http://upload.wikimedia.org/wikipedia/commons/5/54/Ursus_americanus.jpg,http://commons.wikimedia.org/wiki/File:Ursus_americanus.jpg,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",82,4245
3698,Not in W North America; 2 Dead individuals; Location from website; 1 black - blond added separately,U.a. americanus,Adult,,Unknown,"{""latitude"":48.95551,""longitude"":-94.54160999999999}",Black,no,Ontario,48.95551,-94.54161,http://www.harrishillresort.com/files/images/Black%20Bear%20in%20Colour%20Phases%20-%20Blonde%20&%20Black.preview.jpg,http://www.harrishillresort.com/Ontario-Bear-Hunting-non-resident,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",83,4246
3699,Not in W North America; Location from flickr.com/photos/michaelwebber/5853583527/in/photolist-9Vg9rV-76cB1b-8rjr1Q-4vyvus-88opyX-yBDXp-ocRufn-cWXr41-oc2tq5-76cAyE-768Ds6-8Tv1kS-8KKrwN-dZd2GL-9bDMo8-bpV2zx-nYa1Mt-cPmKnC-76K2cY-7294XX-6Zmvf7-8Trz9M-ocGx95-nTcpUY-6oAfGk-72GjCs-5v8jdE-21YnRM-7XPfFR-5v3Y8a-9Hsx8o-8TrWHv-ocybta-54Ao8h-nY7kSs-ek5Mjw-aePT7c-659Se-72GjW1-4m2rjg-5AphGi-LxG3k-768CYB-4m2r3r-eARwtV-9WK4wy-cZrFS9-9khry-cR9reA-axLENd,U.a. americanus,Adult,,Michael Webber,"{""latitude"":44.2271729,""longitude"":-71.7479075}",Black,no,New Hampshire,44.2271729,-71.7479075,http://static2.businessinsider.com/image/5422d9e5ecad0495540c1bf8-480/american-black-bear-new-hampshire.jpg,http://www.businessinsider.com/black-bear-kills-rutgers-student-in-new-jersey-2014-9,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",84,4247
3700,Cannot find original photographer,,Adult,,Unknown,,Black,no,,,,http://www.bearsoftheworld.net/images/bears/black_bear07.jpg,http://www.bearsoftheworld.net/american_black_bears.asp,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",85,4248
3701,Emailed Mark Townsend online@calgaryarea.com for exact location in AB - hasn't replied,U.a. cinnamonum,Adult,,Mark Townsend,"{""latitude"":50.86869332680224,""longitude"":-114.48832636875}",Black,no,Alberta,50.86869333,-114.4883264,http://www.albertawow.com/wildlife/Black_Bear/Black%20Bear%206406.jpg,http://www.albertawow.com/wildlife/Black_Bear/Black_Bear.htm,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",86,4249
3702,Emailed jim@jimmartinphotography.com for exact location in YNP - hasn't replied,U.a. cinnamonum,Adult,,Jim Martin,"{""latitude"":44.5988847,""longitude"":-110.4998981}",Black,yes,Wyoming,44.5988847,-110.4998981,http://savetetonriver.org/wp-content/uploads/2014/01/Black_bear.jpg,http://savetetonriver.org/wildlife/black-bear/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",87,4250
3703,Duplicate image,,,,,,,no,,,,http://www.mnh.si.edu/exhibits/mammals/Bear.GIF,http://www.mnh.si.edu/exhibits/mammals/BlackBear.HTM,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",88,4251
3704,Emailed webmaster@firstpeople.us - do not know,,Adult,,,,Black,no,,,,http://www.firstpeople.us/pictures/bear/1024x768/Black-Bear-Side-On-1024x768.jpg,http://www.firstpeople.us/pictures/bear/black-bear-side-on.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",89,4252
3705,Captive bear bred in captivity; Emailed photographer info@tortoiseproductions.com for confirmation - photo taken on photography seminar,,Juvenile,,Geoffrey Kuchera,"{""latitude"":44.9779394,""longitude"":-92.8696966}",Non-black,no,Minnesota,44.9779394,-92.8696966,http://thumbs.dreamstime.com/z/black-bear-ursus-americanus-cub-move-672775.jpg,http://www.dreamstime.com/royalty-free-stock-photography-black-bear-mother-cub-alligator-river-nwr-image23300017,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",90,4253
3706,Dead individual; Not in W North America,U.a. americanus,Adult,,Black Bear Adventures,"{""latitude"":48.497510840841265,""longitude"":-89.70910808125001}",Black,no,Ontario,48.49751084,-89.70910808,http://www.blackbearadventure.com/upload/images/360-ontario-black-bear.jpg,http://www.blackbearadventure.com/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",91,4254
3707,"Cropped from original image; Location from image.shutterstock.com/display_pic_with_logo/77366/77366,1159589042,9/stock-photo-black-bear-alaska-1922111.jpg",U.a. pugnax,Adult,,Thomas O'Neil,"{""latitude"":56.17911315696711,""longitude"":-131.88447489682005}",Black,yes,Alaska,56.17911316,-131.8844749,http://floridablackbearscenicbyway.org/wp-content/uploads/2012/05/ask_black_bear_h.jpg,http://floridablackbearscenicbyway.org/about-2/ask-a-black-bear/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",92,4255
3708,Duplicate image,,,,US Fish and Wildlife Service,,Black,no,,,,http://jasperjournal.com/jaspergallery/d/307-2/Black+Bear.jpg,http://jasperjournal.com/jaspergallery/v/animals/Black+Bear.jpg.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",93,4256
3709,Location from http://commons.wikimedia.org/wiki/File:Black_bear_Quesnel_Lake_BC.jp,U.a. cinnamonum,Adult,Female,Alan D. Wilson,"{""latitude"":52.42559885262452,""longitude"":-121.00653681875002}",Non-black,yes,British Columbia,52.42559885,-121.0065368,http://a-z-animals.com/media/animals/images/original/black_bear3.jpg,http://a-z-animals.com/animals/black-bear/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",94,4257
3710,Wrong species,,,,,,,no,,,,http://www.freethebears.org.au/files/Image/Asiatic%20Black%20Bear.jpg,http://www.freethebears.org.au/web/Help-Us/Cubz-Club/Asiatic-Black-Bear-Facts/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",95,4258
